Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:00:49,22-08-2024 09:01:34,44.897s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:01:01,22-08-2024 09:01:34,32.666s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:01:05,22-08-2024 09:01:33,28.787s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:01:33,22-08-2024 09:01:34,0.340s,PASSED
