Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:19,22-08-2024 09:04:21,2m - 1.706s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:21,22-08-2024 09:04:21,1m - 59.866s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:24,22-08-2024 09:04:21,1m - 56.998s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:21,22-08-2024 09:04:21,0.102s,PASSED
