Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:25,22-08-2024 09:04:19,1m - 53.594s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:29,22-08-2024 09:04:19,1m - 49.453s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:33,22-08-2024 09:04:19,1m - 45.660s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:19,22-08-2024 09:04:19,0.097s,PASSED
