Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:25,22-08-2024 09:04:13,1m - 48.889s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:28,22-08-2024 09:04:13,1m - 45.363s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:32,22-08-2024 09:04:13,1m - 41.234s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:13,22-08-2024 09:04:13,0.177s,PASSED
