Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:59:25,22-08-2024 09:01:03,1m - 37.476s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:59:28,22-08-2024 09:01:03,1m - 34.896s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:59:32,22-08-2024 09:01:02,1m - 29.793s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:01:02,22-08-2024 09:01:03,1.012s,PASSED
