Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:20,22-08-2024 09:04:04,1m - 43.990s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:22,22-08-2024 09:04:04,1m - 42.185s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:25,22-08-2024 09:04:04,1m - 39.367s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:04,22-08-2024 09:04:04,0.174s,PASSED
