Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:03:01,22-08-2024 09:03:58,56.948s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:03:12,22-08-2024 09:03:58,45.743s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:03:23,22-08-2024 09:03:58,35.061s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:03:58,22-08-2024 09:03:58,0.212s,PASSED
