Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:57:45,22-08-2024 09:00:45,2m - 59.921s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:57:46,22-08-2024 09:00:45,2m - 58.941s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:57:47,22-08-2024 09:00:36,2m - 49.339s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:00:36,22-08-2024 09:00:45,8.689s,PASSED
