Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:19,22-08-2024 09:04:07,1m - 48.009s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:21,22-08-2024 09:04:07,1m - 45.581s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:24,22-08-2024 09:04:06,1m - 42.301s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:06,22-08-2024 09:04:07,0.187s,PASSED
