Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:23,22-08-2024 09:04:04,1m - 40.537s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:25,22-08-2024 09:04:04,1m - 38.618s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:29,22-08-2024 09:04:03,1m - 34.351s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:03,22-08-2024 09:04:04,0.627s,PASSED
