Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:59:44,22-08-2024 09:00:34,50.103s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:59:46,22-08-2024 09:00:34,47.922s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:59:54,22-08-2024 09:00:31,37.082s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:00:31,22-08-2024 09:00:34,2.787s,PASSED
