Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:56:28,22-08-2024 08:56:32,4.771s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:56:28,22-08-2024 08:56:32,4.703s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:56:28,22-08-2024 08:56:32,4.438s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 08:56:32,22-08-2024 08:56:32,0.088s,PASSED
