Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:22,22-08-2024 09:04:17,1m - 54.655s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:24,22-08-2024 09:04:17,1m - 52.561s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:28,22-08-2024 09:04:17,1m - 48.742s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:17,22-08-2024 09:04:17,0.111s,PASSED
