Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:01:08,22-08-2024 09:01:42,33.550s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:01:10,22-08-2024 09:01:42,32.343s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:01:13,22-08-2024 09:01:42,28.908s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:01:42,22-08-2024 09:01:42,0.458s,PASSED
