Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:58:56,22-08-2024 09:00:59,2m - 2.577s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:58:58,22-08-2024 09:00:59,2m - 0.259s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:59:03,22-08-2024 09:00:54,1m - 51.057s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:00:54,22-08-2024 09:00:58,4.648s,PASSED
