Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:23,22-08-2024 09:03:46,1m - 22.493s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:25,22-08-2024 09:03:46,1m - 20.155s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:30,22-08-2024 09:03:45,1m - 14.320s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:03:45,22-08-2024 09:03:46,1.042s,PASSED
