Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS8,Chrome 128.0.0.0,,,22-08-2024 10:36:59,22-08-2024 10:37:02,2.613s,PASSED
,,,,,,,
Test Cases/TC8,Chrome 128.0.0.0,,,22-08-2024 10:36:59,22-08-2024 10:37:02,2.563s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 10:36:59,22-08-2024 10:37:02,2.375s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 10:37:02,22-08-2024 10:37:02,0.085s,PASSED
