Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:58:19,22-08-2024 09:00:47,2m - 27.822s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:58:21,22-08-2024 09:00:47,2m - 26.725s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:58:23,22-08-2024 09:00:37,2m - 14.200s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:00:38,22-08-2024 09:00:47,9.353s,PASSED
