Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:48:52,22-08-2024 08:48:57,4.406s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:48:52,22-08-2024 08:48:57,4.347s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:48:52,22-08-2024 08:48:57,4.167s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 08:48:57,22-08-2024 08:48:57,0.096s,PASSED
