Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS6,Chrome 128.0.0.0,,,22-08-2024 10:05:10,22-08-2024 10:05:13,3.389s,PASSED
,,,,,,,
Test Cases/TC6,Chrome 128.0.0.0,,,22-08-2024 10:05:10,22-08-2024 10:05:13,3.339s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 10:05:10,22-08-2024 10:05:12,2.404s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 10:05:12,22-08-2024 10:05:13,0.843s,PASSED
