Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:56:12,22-08-2024 08:56:15,2.972s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:56:12,22-08-2024 08:56:15,2.910s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:56:12,22-08-2024 08:56:15,2.700s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 08:56:15,22-08-2024 08:56:15,0.115s,PASSED
