Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:20,22-08-2024 09:04:16,1m - 55.536s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:22,22-08-2024 09:04:16,1m - 53.428s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:25,22-08-2024 09:04:16,1m - 50.528s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:04:16,22-08-2024 09:04:16,0.107s,PASSED
