Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS6,Chrome 128.0.0.0,,,22-08-2024 10:37:53,22-08-2024 10:37:57,3.286s,PASSED
,,,,,,,
Test Cases/TC6,Chrome 128.0.0.0,,,22-08-2024 10:37:53,22-08-2024 10:37:57,3.207s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 10:37:54,22-08-2024 10:37:56,2.983s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 10:37:56,22-08-2024 10:37:57,0.099s,PASSED
