Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:49:32,22-08-2024 08:50:08,36.173s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:49:32,22-08-2024 08:50:08,35.978s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:49:33,22-08-2024 08:50:08,35.377s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 08:50:08,22-08-2024 08:50:08,0.218s,PASSED
