Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:57:42,22-08-2024 09:00:50,3m - 7.525s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:57:43,22-08-2024 09:00:50,3m - 7.220s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:57:43,22-08-2024 09:00:47,3m - 3.340s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:00:47,22-08-2024 09:00:50,2.876s,PASSED
