Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 09:02:24,22-08-2024 09:03:48,1m - 23.827s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 09:02:27,22-08-2024 09:03:48,1m - 21.586s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 09:02:31,22-08-2024 09:03:46,1m - 14.582s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 09:03:46,22-08-2024 09:03:48,2.346s,PASSED
