Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7,Chrome 128.0.0.0,,,22-08-2024 08:49:36,22-08-2024 08:50:04,27.913s,PASSED
,,,,,,,
Test Cases/TC7,Chrome 128.0.0.0,,,22-08-2024 08:49:37,22-08-2024 08:50:04,27.730s,PASSED
"openBrowser(""https://google.com"")",Chrome 128.0.0.0,,,22-08-2024 08:49:37,22-08-2024 08:50:04,27.170s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,22-08-2024 08:50:04,22-08-2024 08:50:04,0.246s,PASSED
